"Observed m/z";"Adjusted m/z";Matched name;Adduct;Formula;Matched delta mass (Da);Matched difference (ppm);Matched theoretical mass;Coverage
152.995808;152.995808;3-Oxopentanoic acid;[M+K-H2];C5H8O3;-1.40777e-4;-0.920135;152.995949;1 out of 5
152.995808;152.995808;alpha-Ketoisovaleric acid;[M+K-H2];C5H8O3;-1.40781e-4;-0.920161;152.995949;1 out of 5
152.995808;152.995808;Methylacetoacetic acid;[M+K-H2];C5H8O3;-1.40781e-4;-0.920161;152.995949;1 out of 5
152.995808;152.995808;Levulinic acid;[M+K-H2];C5H8O3;-1.40781e-4;-0.920161;152.995949;1 out of 5
152.995808;152.995808;2-Oxovaleric acid;[M+K-H2];C5H8O3;-1.40781e-4;-0.920161;152.995949;1 out of 5
152.995808;152.995808;Glutarate semialdehyde;[M+K-H2];C5H8O3;-1.40781e-4;-0.920161;152.995949;1 out of 5
152.995808;152.995808;Ethyl pyruvate;[M+K-H2];C5H8O3;-1.40781e-4;-0.920161;152.995949;1 out of 5
152.995808;152.995808;Acetoxyacetone;[M+K-H2];C5H8O3;-1.40781e-4;-0.920161;152.995949;1 out of 5
153.019329;153.019329;Gentisic acid;[M-H];C7H6O4;-2.97352e-6;-0.019432;153.019332;2 out of 5
153.019329;153.019329;2-Pyrocatechuic acid;[M-H];C7H6O4;-2.97352e-6;-0.019432;153.019332;2 out of 5
153.019329;153.019329;Protocatechuic acid;[M-H];C7H6O4;-2.97352e-6;-0.019432;153.019332;2 out of 5
153.019329;153.019329;"2,6-Dihydroxybenzoic acid";[M-H];C7H6O4;-2.97352e-6;-0.019432;153.019332;2 out of 5
153.019329;153.019329;"3,5-Dihydroxybenzoic acid";[M-H];C7H6O4;-2.97352e-6;-0.019432;153.019332;2 out of 5
153.019329;153.019329;"2,4-Dihydroxybenzoic acid";[M-H];C7H6O4;-2.97352e-6;-0.019432;153.019332;2 out of 5
153.019329;153.019329;"2,4,6-trihydroxybenzaldehyde";[M-H];C7H6O4;-2.97352e-6;-0.019432;153.019332;2 out of 5
153.019329;153.019329;Terreic acid;[M-H];C7H6O4;-2.97352e-6;-0.019432;153.019332;2 out of 5
153.019329;153.019329;Patulin;[M-H];C7H6O4;-2.98052e-6;-0.019478;153.019332;2 out of 5
153.019329;153.019329;"3,4,5-Trihydroxybenzaldehyde";[M-H];C7H6O4;-2.98052e-6;-0.019478;153.019332;2 out of 5
154.918744;154.918744;Sodium hydrogen sulfate;[M+Cl];HNaO4S;1.89726e-5;0.122468;154.918725;1 out of 5
154.928248;154.928248;Sodium phosphate (Na(H2PO4));[M+Cl];H2NaO4P;6.87078e-6;0.044348;154.928241;1 out of 5
154.928248;154.928248;"2-Chloro-1,1,1-trifluoroethane";[M+K-H2];C2H2ClF3;-6.96902e-5;-0.449822;154.928317;1 out of 5
158.925372;158.925372;Pyrophosphate;[M-H2O-H];H4O7P2;-1.25304e-5;-0.078845;158.925385;2 out of 5
158.961922;158.961922;phosphonoacetaldehyde;[M+Cl];C2H5O4P;-2.46095e-5;-0.154814;158.961946;2 out of 5
158.961922;158.961922;Propyl chloroformate;[M+K-H2];C4H7ClO2;-1.40649e-4;-0.884799;158.962062;1 out of 5
159.984078;159.984078;Taurine;[M+Cl];C2H7NO3S;1.28208e-5;0.080138;159.984065;2 out of 5
159.984078;159.984078;3h-Taurine;[M+Cl];C2H7NO3S;1.23428e-5;0.077150;159.984065;2 out of 5
159.984078;159.984078;Sulfonamidoethanol;[M+Cl];C2H7NO3S;1.23428e-5;0.077150;159.984065;2 out of 5
160.843765;160.843765;tetraphosphorus;[M+K-H2];P4;1.14293e-4;0.710584;160.843651;2 out of 5
165.991075;165.991075;Diatretin 2;[M+Na-H2];C8H3NO2;2.99805e-5;0.180615;165.991045;1 out of 5
165.991075;165.991075;Phosphoserine;[M-H2O-H];C3H8NO6P;-7.17945e-6;-0.043252;165.991083;1 out of 5
165.991075;165.991075;DL-O-Phosphoserine;[M-H2O-H];C3H8NO6P;-7.17945e-6;-0.043252;165.991083;1 out of 5
165.991075;165.991075;3-phospho-L-serine;[M-H2O-H];C3H8NO6P;-7.17945e-6;-0.043252;165.991083;1 out of 5
165.991075;165.991075;"(3R,5S)-1-pyrroline-3-hydroxy-5-carboxylic Acid";[M+K-H2];C5H7NO3;-1.22763e-4;-0.739578;165.991198;1 out of 5
165.991075;165.991075;"3-Hydroxy-1-methylpyrrolidine-2,5-dione";[M+K-H2];C5H7NO3;-1.22763e-4;-0.739578;165.991198;1 out of 5
165.991075;165.991075;4-Oxo-L-proline;[M+K-H2];C5H7NO3;-1.22763e-4;-0.739578;165.991198;1 out of 5
165.991075;165.991075;"1-Methylpyrrole-2,3,5-triol";[M+K-H2];C5H7NO3;-1.22763e-4;-0.739578;165.991198;1 out of 5
165.991075;165.991075;(2S)-6-Oxa-1-azabicyclo[3.1.0]hexane-2-carboxylic acid;[M+K-H2];C5H7NO3;-1.22763e-4;-0.739578;165.991198;1 out of 5
165.991075;165.991075;Pyroglutamic acid;[M+K-H2];C5H7NO3;-1.22769e-4;-0.739614;165.991198;1 out of 5
165.991075;165.991075;Pyrroline hydroxycarboxylic acid;[M+K-H2];C5H7NO3;-1.22769e-4;-0.739614;165.991198;1 out of 5
165.991075;165.991075;N-Acryloylglycine;[M+K-H2];C5H7NO3;-1.22769e-4;-0.739614;165.991198;1 out of 5
165.991075;165.991075;1-Pyrroline-4-hydroxy-2-carboxylate;[M+K-H2];C5H7NO3;-1.22769e-4;-0.739614;165.991198;1 out of 5
165.991075;165.991075;dimethadione;[M+K-H2];C5H7NO3;-1.22769e-4;-0.739614;165.991198;1 out of 5
165.991075;165.991075;pyrrolidone carboxylic acid;[M+K-H2];C5H7NO3;-1.22769e-4;-0.739614;165.991198;1 out of 5
166.017949;166.017949;Homocysteinesulfinic acid;[M-H];C4H9NO4S;-2.50591e-6;-0.015094;166.017951;1 out of 5
166.017949;166.017949;N-Acetyltaurine;[M-H];C4H9NO4S;-2.98291e-6;-0.017967;166.017952;1 out of 5
167.021073;167.021073;Uric acid;[M-H];C5H4N4O3;9.95710e-6;0.059616;167.021063;1 out of 5
168.006909;168.006909;N-Hydroxy-L-proline;[M+K-H2];C5H9NO3;6.05369e-5;0.360324;168.006848;1 out of 5
168.006909;168.006909;1-Hydroxypyrrolidine-3-carboxylic acid;[M+K-H2];C5H9NO3;6.05369e-5;0.360324;168.006848;1 out of 5
168.006909;168.006909;2-Amino-4-oxopentanoic acid;[M+K-H2];C5H9NO3;6.05369e-5;0.360324;168.006848;1 out of 5
168.006909;168.006909;Glutaramic acid;[M+K-H2];C5H9NO3;6.05369e-5;0.360324;168.006848;1 out of 5
168.006909;168.006909;5-Hydroxyproline;[M+K-H2];C5H9NO3;6.05369e-5;0.360324;168.006848;1 out of 5
168.006909;168.006909;N-Acetyl-DL-alanine;[M+K-H2];C5H9NO3;6.05369e-5;0.360324;168.006848;1 out of 5
168.006909;168.006909;4-Hydroxyproline;[M+K-H2];C5H9NO3;6.05319e-5;0.360294;168.006848;1 out of 5
168.006909;168.006909;N-Acetyl-L-alanine;[M+K-H2];C5H9NO3;6.05319e-5;0.360294;168.006848;1 out of 5
168.006909;168.006909;Propionylglycine;[M+K-H2];C5H9NO3;6.05319e-5;0.360294;168.006848;1 out of 5
168.006909;168.006909;5-Aminolevulinic acid;[M+K-H2];C5H9NO3;6.05319e-5;0.360294;168.006848;1 out of 5
168.006909;168.006909;L-Glutamic gamma-semialdehyde;[M+K-H2];C5H9NO3;6.05319e-5;0.360294;168.006848;1 out of 5
168.006909;168.006909;3-Hydroxy-L-proline;[M+K-H2];C5H9NO3;6.05319e-5;0.360294;168.006848;1 out of 5
168.006909;168.006909;5-Amino-2-oxopentanoic acid;[M+K-H2];C5H9NO3;6.05319e-5;0.360294;168.006848;1 out of 5
168.006909;168.006909;Trans-3-hydroxy-L-proline;[M+K-H2];C5H9NO3;6.05319e-5;0.360294;168.006848;1 out of 5
168.006909;168.006909;cis-4-Hydroxy-D-proline;[M+K-H2];C5H9NO3;6.05319e-5;0.360294;168.006848;1 out of 5
168.006909;168.006909;N-Acetyl-beta-alanine;[M+K-H2];C5H9NO3;6.05319e-5;0.360294;168.006848;1 out of 5
168.006909;168.006909;cis-4-Hydroxyproline;[M+K-H2];C5H9NO3;6.05319e-5;0.360294;168.006848;1 out of 5
168.006909;168.006909;3-Hydroxyproline;[M+K-H2];C5H9NO3;6.05319e-5;0.360294;168.006848;1 out of 5
168.006909;168.006909;4-Amino-5-oxo-pentanoic acid;[M+K-H2];C5H9NO3;6.05319e-5;0.360294;168.006848;1 out of 5
168.006909;168.006909;L-Aspartic acid;[M+Cl];C4H7NO4;-2.61112e-8;-0.000155;168.006909;2 out of 5
168.006909;168.006909;D-Aspartic acid;[M+Cl];C4H7NO4;-2.61112e-8;-0.000155;168.006909;2 out of 5
168.006909;168.006909;Iminodiacetic acid;[M+Cl];C4H7NO4;-2.61112e-8;-0.000155;168.006909;2 out of 5
168.043087;168.043087;Cinnamamide;[M+Na-H2];C9H9NO;6.21724e-6;0.036998;168.043081;1 out of 5
168.043087;168.043087;methoxyindole;[M+Na-H2];C9H9NO;6.21724e-6;0.036998;168.043081;1 out of 5
168.043087;168.043087;Phenethyl isocyanate;[M+Na-H2];C9H9NO;6.21724e-6;0.036998;168.043081;1 out of 5
168.043087;168.043087;3-Methyloxindole;[M+Na-H2];C9H9NO;6.21724e-6;0.036998;168.043081;1 out of 5
168.043087;168.043087;Indole-3-carbinol;[M+Na-H2];C9H9NO;6.21624e-6;0.036992;168.043081;1 out of 5
168.043087;168.043087;1-(2-Furanylmethyl)-1H-pyrrole;[M+Na-H2];C9H9NO;6.21624e-6;0.036992;168.043081;1 out of 5
168.043087;168.043087;"4-(2-Furanylmethylene)-3,4-dihydro-2H-pyrrole";[M+Na-H2];C9H9NO;6.21624e-6;0.036992;168.043081;1 out of 5
