"Observed m/z";"Adjusted m/z";Matched name;Adduct;Formula;Matched delta mass (Da);Matched difference (ppm);Matched theoretical mass;Coverage
832.562140;832.562140;"PC(O-18:1(9Z)/20:4(5Z,8Z,11Z,14Z))";[M+K];C46H84NO7P;4.42707e-4;0.531741;832.561698;1 out of 4
832.562140;832.562140;"PC(O-18:1(9Z)/20:4(8Z,11Z,14Z,17Z))";[M+K];C46H84NO7P;4.42707e-4;0.531741;832.561698;1 out of 4
832.562140;832.562140;"PC(P-18:0/20:4(5Z,8Z,11Z,14Z))";[M+K];C46H84NO7P;4.42707e-4;0.531741;832.561698;1 out of 4
832.562140;832.562140;"PC(P-16:0/22:4(7Z,10Z,13Z,16Z))";[M+K];C46H84NO7P;4.42707e-4;0.531741;832.561698;1 out of 4
832.562140;832.562140;"PC(P-20:0/18:4(6Z,9Z,12Z,15Z))";[M+K];C46H84NO7P;4.42707e-4;0.531741;832.561698;1 out of 4
837.600004;837.600004;"PG(O-20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))";[M+H];C48H85O9P;-3.93234e-4;-0.469477;837.600397;2 out of 4
837.600004;837.600004;16:1-Glc-Campesterol;[M+K];C50H86O7;-5.08396e-4;-0.606967;837.600512;1 out of 4
845.786050;845.786050;hexatetracontanoic acid;[M+NORHARMANE+H];C46H92O2;-6.07622e-4;-0.718410;845.786657;1 out of 4
845.786050;845.786050;Phthioceranic acid (C46);[M+NORHARMANE+H];C46H92O2;-6.07622e-4;-0.718410;845.786657;1 out of 4
847.524840;847.524840;"PG(12:0/17:1(9Z))";[M+NORHARMANE+H];C35H67O10P;7.29907e-4;0.861223;847.524110;1 out of 4
847.524840;847.524840;"PG(13:0/16:1(9Z))";[M+NORHARMANE+H];C35H67O10P;7.29907e-4;0.861223;847.524110;1 out of 4
847.524840;847.524840;"PG(14:0/15:1(9Z))";[M+NORHARMANE+H];C35H67O10P;7.29907e-4;0.861223;847.524110;1 out of 4
847.524840;847.524840;"PG(14:1(9Z)/15:0)";[M+NORHARMANE+H];C35H67O10P;7.29907e-4;0.861223;847.524110;1 out of 4
847.524840;847.524840;"PG(15:0/14:1(9Z))";[M+NORHARMANE+H];C35H67O10P;7.29907e-4;0.861223;847.524110;1 out of 4
847.524840;847.524840;"PG(15:1(9Z)/14:0)";[M+NORHARMANE+H];C35H67O10P;7.29907e-4;0.861223;847.524110;1 out of 4
847.524840;847.524840;"PG(16:1(9Z)/13:0)";[M+NORHARMANE+H];C35H67O10P;7.29907e-4;0.861223;847.524110;1 out of 4
847.524840;847.524840;"PG(17:1(9Z)/12:0)";[M+NORHARMANE+H];C35H67O10P;7.29907e-4;0.861223;847.524110;1 out of 4
847.524840;847.524840;"PG(O-18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))";[M+K];C46H81O9P;-1.37921e-4;-0.162733;847.524978;3 out of 4
847.524840;847.524840;"PG(P-20:0/20:5(5Z,8Z,11Z,14Z,17Z))";[M+K];C46H81O9P;-1.37921e-4;-0.162733;847.524978;3 out of 4
847.540010;847.540010;"PA(P-16:0/20:5(5Z,8Z,11Z,14Z,17Z))";[M+NORHARMANE+H];C39H67O7P;6.43883e-4;0.759709;847.539366;1 out of 4
